date,gross_return,net_return,turnover,w_spy,w_iwm,w_tlt,w_cash
2019-05-23,-0.002836209421911991,-0.002836209421911991,0.0,0.6,0.0,0.4,0.0
2019-05-24,0.0017039786807048307,0.0017039786807048307,0.0,0.6,0.0,0.4,0.0
2019-05-28,-0.002703729125962427,-0.002703729125962427,0.0,0.6,0.0,0.4,0.0
2019-05-29,-0.002818400126043797,-0.002818400126043797,0.0,0.6,0.0,0.4,0.0
2019-05-30,0.005065534437884897,0.005065534437884897,0.0,0.6,0.0,0.4,0.0
2019-05-31,-0.0030824535892096496,-0.0030824535892096496,0.0,0.6,0.0,0.4,0.0
2019-06-03,0.0011493087668456154,0.0011493087668456154,0.0,0.6,0.0,0.4,0.0
2019-06-04,0.00842752667170502,0.00842752667170502,0.0,0.6,0.0,0.4,0.0
2019-06-05,0.0029324288922576067,0.0029324288922576067,0.0,0.6,0.0,0.4,0.0
2019-06-06,0.0051783701646210415,0.0051783701646210415,0.0,0.6,0.0,0.4,0.0
2019-06-07,0.009420831682701462,0.009420831682701462,0.0,0.6,0.0,0.4,0.0
2019-06-10,-0.001012434904209098,-0.001012434904209098,0.0,0.6,0.0,0.4,0.0
2019-06-11,9.988296091706338e-05,9.988296091706338e-05,0.0,0.6,0.0,0.4,0.0
2019-06-12,-0.0007532936807380205,-0.0007532936807380205,0.0,0.6,0.0,0.4,0.0
2019-06-13,0.0038460518319695888,0.0038460518319695888,0.0,0.6,0.0,0.4,0.0
2019-06-14,0.0003433975517695663,0.0003433975517695663,0.0,0.6,0.0,0.4,0.0
2019-06-17,0.0009275428175284892,0.0009275428175284892,0.0,0.6,0.0,0.4,0.0
2019-06-18,0.008253428257408777,0.008253428257408777,0.0,0.6,0.0,0.4,0.0
2019-06-19,0.0019263229551136909,0.0019263229551136909,0.0,0.6,0.0,0.4,0.0
2019-06-20,0.0067662294793894425,0.0067662294793894425,0.0,0.6,0.0,0.4,0.0
