date,gross_return,net_return,turnover,regime,w_spy,w_iwm,w_tlt,w_cash
2022-08-12,0.015123666060088956,0.015110983201366557,0.025752092349349578,moderate_growth,0.6645815339323328,0.05703980035343038,0.2783786657142369,3.739405001302198e-17
2022-08-15,0.002804531082785557,0.0027935509223698724,0.022021874775905524,moderate_growth,0.6846952908509505,0.05894791821071813,0.25635679093833136,4.8438287880446024e-17
2022-08-16,0.002304024875435511,0.0022936569585060534,0.02078355707554088,moderate_growth,0.6922070442509337,0.0722197218862758,0.2355732338627905,4.117254469837912e-17
2022-08-17,-0.008753529185076688,-0.008763624370693075,0.020014304488933998,moderate_growth,0.6918779990416712,0.09223402637520983,0.215887974583119,3.499666299362225e-17
2022-08-18,0.0030762718819462164,0.0030612342030494452,0.0301677933978531,moderate_growth,0.6802804092712927,0.12240181977306291,0.1973177709556444,2.9747163544578915e-17
2022-08-19,-0.015222742682129496,-0.015235862463596844,0.025842980195829538,moderate_growth,0.6718560653556125,0.14824479996889245,0.17989913467549512,2.5285089012892078e-17
2022-08-22,-0.017806068259880757,-0.017806068259880757,0.0,moderate_growth,0.6718560653556125,0.14824479996889245,0.17989913467549512,2.5285089012892078e-17
2022-08-23,-0.002377162992246013,-0.002377162992246013,0.0,moderate_growth,0.6718560653556125,0.14824479996889245,0.17989913467549512,2.5285089012892078e-17
2022-08-24,0.0019655612090413387,0.0019655612090413387,0.0,moderate_growth,0.6718560653556125,0.14824479996889245,0.17989913467549512,2.5285089012892078e-17
2022-08-25,0.014194558350502894,0.014194558350502894,0.0,moderate_growth,0.6718560653556125,0.14824479996889245,0.17989913467549512,2.5285089012892078e-17
2022-08-26,-0.026607316478835772,-0.026607316478835772,0.0,moderate_growth,0.6718560653556125,0.14824479996889245,0.17989913467549512,2.5285089012892078e-17
2022-08-29,-0.0073223708423519026,-0.0073223708423519026,0.0,moderate_growth,0.6718560653556125,0.14824479996889245,0.17989913467549512,2.5285089012892078e-17
2022-08-30,-0.009043692786094546,-0.009043692786094546,0.0,moderate_growth,0.6718560653556125,0.14824479996889245,0.17989913467549512,2.5285089012892078e-17
2022-08-31,-0.007761390072750246,-0.007761390072750246,0.0,moderate_growth,0.6718560653556125,0.14824479996889245,0.17989913467549512,2.5285089012892078e-17
2022-09-01,-0.0028052103725526322,-0.0028052103725526322,0.0,moderate_growth,0.6718560653556125,0.14824479996889245,0.17989913467549512,2.5285089012892078e-17
2022-09-02,-0.007244495356171157,-0.007244495356171157,0.0,moderate_growth,0.6718560653556125,0.14824479996889245,0.17989913467549512,2.5285089012892078e-17
2022-09-06,-0.008492188055874013,-0.008492188055874013,0.0,moderate_growth,0.6718560653556125,0.14824479996889245,0.17989913467549512,2.5285089012892078e-17
2022-09-07,0.017995631819200802,0.017984933296819317,0.021785467081849922,moderate_growth,0.6936415324374624,0.14331507796495163,0.16304338959758602,2.1492325660958267e-17
2022-09-08,0.004048854705107605,0.004048854705107605,0.0,moderate_growth,0.6936415324374624,0.14331507796495163,0.16304338959758602,2.1492325660958267e-17
2022-09-09,0.014111162395559262,0.014101259363683118,0.020087432119631293,moderate_growth,0.7137289645570937,0.13923535727370623,0.1470356781692001,1.8268476811814527e-17
