Date,Close,High,Low,Open,Volume
1993-05-04,88.18000030517578,88.18000030517578,88.18000030517578,88.18000030517578,0
1993-05-05,88.81999969482422,88.81999969482422,88.81999969482422,88.81999969482422,0
1993-05-06,88.4000015258789,88.4000015258789,88.4000015258789,88.4000015258789,0
1993-05-07,89.0199966430664,89.0199966430664,89.0199966430664,89.0199966430664,0
1993-05-10,89.51000213623047,89.51000213623047,89.51000213623047,89.51000213623047,0
1993-05-11,89.94000244140625,89.94000244140625,89.94000244140625,89.94000244140625,0
1993-05-12,89.31999969482422,89.31999969482422,89.31999969482422,89.31999969482422,0
1993-05-13,88.30999755859375,88.30999755859375,88.30999755859375,88.30999755859375,0
1993-05-14,88.63999938964844,88.63999938964844,88.63999938964844,88.63999938964844,0
1993-05-17,88.98999786376953,88.98999786376953,88.98999786376953,88.98999786376953,0
1993-05-18,88.51000213623047,88.51000213623047,88.51000213623047,88.51000213623047,0
1993-05-19,90.27999877929688,90.27999877929688,90.27999877929688,90.27999877929688,0
1993-05-20,90.8499984741211,90.8499984741211,90.8499984741211,90.8499984741211,0
1993-05-21,90.08000183105469,90.08000183105469,90.08000183105469,90.08000183105469,0
1993-05-24,89.68000030517578,89.68000030517578,89.68000030517578,89.68000030517578,0
1993-05-25,90.0,90.0,90.0,90.0,0
1993-05-26,90.47000122070312,90.47000122070312,90.47000122070312,90.47000122070312,0
1993-05-27,89.80999755859375,89.80999755859375,89.80999755859375,89.80999755859375,0
1993-05-28,89.4800033569336,89.4800033569336,89.4800033569336,89.4800033569336,0
1993-06-01,89.81999969482422,89.81999969482422,89.81999969482422,89.81999969482422,0
1993-06-02,89.41000366210938,89.41000366210938,89.41000366210938,89.41000366210938,0
1993-06-03,88.66000366210938,88.66000366210938,88.66000366210938,88.66000366210938,0
1993-06-04,88.06999969482422,88.06999969482422,88.06999969482422,88.06999969482422,0
1993-06-07,87.5999984741211,87.5999984741211,87.5999984741211,87.5999984741211,0
1993-06-08,86.93000030517578,86.93000030517578,86.93000030517578,86.93000030517578,0
1993-06-09,86.61000061035156,86.61000061035156,86.61000061035156,86.61000061035156,0
1993-06-10,87.11000061035156,87.11000061035156,87.11000061035156,87.11000061035156,0
1993-06-11,87.98999786376953,87.98999786376953,87.98999786376953,87.98999786376953,0
