Date,Close,High,Low,Open,Volume
1993-12-22,111.33000183105469,111.33000183105469,111.33000183105469,111.33000183105469,0
1993-12-23,111.19000244140625,111.19000244140625,111.19000244140625,111.19000244140625,0
1993-12-27,111.36000061035156,111.36000061035156,111.36000061035156,111.36000061035156,0
1993-12-28,111.41999816894531,111.41999816894531,111.41999816894531,111.41999816894531,0
1993-12-29,110.9000015258789,110.9000015258789,110.9000015258789,110.9000015258789,0
1993-12-30,109.87999725341797,109.87999725341797,109.87999725341797,109.87999725341797,0
1993-12-31,109.18000030517578,109.18000030517578,109.18000030517578,109.18000030517578,0
1994-01-03,108.48999786376953,108.48999786376953,108.48999786376953,108.48999786376953,0
1994-01-04,106.62999725341797,106.62999725341797,106.62999725341797,106.62999725341797,0
1994-01-05,105.83000183105469,105.83000183105469,105.83000183105469,105.83000183105469,0
1994-01-06,106.83999633789062,106.83999633789062,106.83999633789062,106.83999633789062,0
1994-01-07,107.83999633789062,107.83999633789062,107.83999633789062,107.83999633789062,0
1994-01-10,108.8499984741211,108.8499984741211,108.8499984741211,108.8499984741211,0
1994-01-11,108.62999725341797,108.62999725341797,108.62999725341797,108.62999725341797,0
1994-01-12,108.48999786376953,108.48999786376953,108.48999786376953,108.48999786376953,0
1994-01-13,108.05999755859375,108.05999755859375,108.05999755859375,108.05999755859375,0
1994-01-14,108.33999633789062,108.33999633789062,108.33999633789062,108.33999633789062,0
1994-01-17,107.16000366210938,107.16000366210938,107.16000366210938,107.16000366210938,0
1994-01-18,107.9800033569336,107.9800033569336,107.9800033569336,107.9800033569336,0
1994-01-19,109.68000030517578,109.68000030517578,109.68000030517578,109.68000030517578,0
1994-01-20,110.48999786376953,110.48999786376953,110.48999786376953,110.48999786376953,0
1994-01-21,110.0199966430664,110.0199966430664,110.0199966430664,110.0199966430664,0
1994-01-24,108.73999786376953,108.73999786376953,108.73999786376953,108.73999786376953,0
1994-01-25,108.6500015258789,108.6500015258789,108.6500015258789,108.6500015258789,0
1994-01-26,110.26000213623047,110.26000213623047,110.26000213623047,110.26000213623047,0
1994-01-27,112.01000213623047,112.01000213623047,112.01000213623047,112.01000213623047,0
1994-01-28,112.0999984741211,112.0999984741211,112.0999984741211,112.0999984741211,0
1994-01-31,112.80999755859375,112.80999755859375,112.80999755859375,112.80999755859375,0
1994-02-01,110.87000274658203,110.87000274658203,110.87000274658203,110.87000274658203,0
1994-02-02,111.23999786376953,111.23999786376953,111.23999786376953,111.23999786376953,0
1994-02-03,110.33999633789062,110.33999633789062,110.33999633789062,110.33999633789062,0
1994-02-04,108.05000305175781,108.05000305175781,108.05000305175781,108.05000305175781,0
1994-02-07,108.30999755859375,108.30999755859375,108.30999755859375,108.30999755859375,0
1994-02-08,107.79000091552734,107.79000091552734,107.79000091552734,107.79000091552734,0
1994-02-09,107.7699966430664,107.7699966430664,107.7699966430664,107.7699966430664,0
1994-02-10,106.66999816894531,106.66999816894531,106.66999816894531,106.66999816894531,0
1994-02-11,107.95999908447266,107.95999908447266,107.95999908447266,107.95999908447266,0
1994-02-14,107.33000183105469,107.33000183105469,107.33000183105469,107.33000183105469,0
1994-02-15,107.76000213623047,107.76000213623047,107.76000213623047,107.76000213623047,0
1994-02-16,107.38999938964844,107.38999938964844,107.38999938964844,107.38999938964844,0
1994-02-17,105.98999786376953,105.98999786376953,105.98999786376953,105.98999786376953,0
1994-02-18,105.44000244140625,105.44000244140625,105.44000244140625,105.44000244140625,0
1994-02-22,106.02999877929688,106.02999877929688,106.02999877929688,106.02999877929688,0
1994-02-23,104.94999694824219,104.94999694824219,104.94999694824219,104.94999694824219,0
1994-02-24,105.12000274658203,105.12000274658203,105.12000274658203,105.12000274658203,0
1994-02-25,106.16999816894531,106.16999816894531,106.16999816894531,106.16999816894531,0
1994-02-28,106.11000061035156,106.11000061035156,106.11000061035156,106.11000061035156,0
1994-03-01,105.5199966430664,105.5199966430664,105.5199966430664,105.5199966430664,0
1994-03-02,105.58000183105469,105.58000183105469,105.58000183105469,105.58000183105469,0
1994-03-03,104.73999786376953,104.73999786376953,104.73999786376953,104.73999786376953,0
1994-03-04,104.66000366210938,104.66000366210938,104.66000366210938,104.66000366210938,0
1994-03-07,104.94999694824219,104.94999694824219,104.94999694824219,104.94999694824219,0
1994-03-08,104.4800033569336,104.4800033569336,104.4800033569336,104.4800033569336,0
1994-03-09,104.44000244140625,104.44000244140625,104.44000244140625,104.44000244140625,0
1994-03-10,103.75,103.75,103.75,103.75,0
1994-03-11,104.05000305175781,104.05000305175781,104.05000305175781,104.05000305175781,0
1994-03-14,103.87000274658203,103.87000274658203,103.87000274658203,103.87000274658203,0
1994-03-15,104.69000244140625,104.69000244140625,104.69000244140625,104.69000244140625,0
1994-03-16,105.25,105.25,105.25,105.25,0
1994-03-17,105.86000061035156,105.86000061035156,105.86000061035156,105.86000061035156,0
1994-03-18,105.66000366210938,105.66000366210938,105.66000366210938,105.66000366210938,0
1994-03-21,105.0199966430664,105.0199966430664,105.0199966430664,105.0199966430664,0
1994-03-22,105.4000015258789,105.4000015258789,105.4000015258789,105.4000015258789,0
1994-03-23,105.1500015258789,105.1500015258789,105.1500015258789,105.1500015258789,0
1994-03-24,104.70999908447266,104.70999908447266,104.70999908447266,104.70999908447266,0
1994-03-25,104.41999816894531,104.41999816894531,104.41999816894531,104.41999816894531,0
1994-03-28,105.26000213623047,105.26000213623047,105.26000213623047,105.26000213623047,0
1994-03-29,103.94999694824219,103.94999694824219,103.94999694824219,103.94999694824219,0
1994-03-30,102.68000030517578,102.68000030517578,102.68000030517578,102.68000030517578,0
1994-03-31,102.7699966430664,102.7699966430664,102.7699966430664,102.7699966430664,0
1994-04-04,101.16000366210938,101.16000366210938,101.16000366210938,101.16000366210938,0
1994-04-05,102.55000305175781,102.55000305175781,102.55000305175781,102.55000305175781,0
1994-04-06,101.91000366210938,101.91000366210938,101.91000366210938,101.91000366210938,0
1994-04-07,101.54000091552734,101.54000091552734,101.54000091552734,101.54000091552734,0
1994-04-08,100.12999725341797,100.12999725341797,100.12999725341797,100.12999725341797,0
1994-04-11,100.4800033569336,100.4800033569336,100.4800033569336,100.4800033569336,0
1994-04-12,101.31999969482422,101.31999969482422,101.31999969482422,101.31999969482422,0
1994-04-13,101.69000244140625,101.69000244140625,101.69000244140625,101.69000244140625,0
1994-04-14,101.93000030517578,101.93000030517578,101.93000030517578,101.93000030517578,0
1994-04-15,102.37000274658203,102.37000274658203,102.37000274658203,102.37000274658203,0
1994-04-18,102.33999633789062,102.33999633789062,102.33999633789062,102.33999633789062,0
1994-04-19,104.18000030517578,104.18000030517578,104.18000030517578,104.18000030517578,0
1994-04-20,107.08000183105469,107.08000183105469,107.08000183105469,107.08000183105469,0
1994-04-21,109.0,109.0,109.0,109.0,0
1994-04-22,107.05000305175781,107.05000305175781,107.05000305175781,107.05000305175781,0
1994-04-25,107.86000061035156,107.86000061035156,107.86000061035156,107.86000061035156,0
1994-04-26,107.08000183105469,107.08000183105469,107.08000183105469,107.08000183105469,0
1994-04-28,105.37000274658203,105.37000274658203,105.37000274658203,105.37000274658203,0
1994-04-29,105.05000305175781,105.05000305175781,105.05000305175781,105.05000305175781,0
1994-05-02,105.54000091552734,105.54000091552734,105.54000091552734,105.54000091552734,0
1994-05-03,105.54000091552734,105.54000091552734,105.54000091552734,105.54000091552734,0
1994-05-04,105.95999908447266,105.95999908447266,105.95999908447266,105.95999908447266,0
1994-05-05,105.79000091552734,105.79000091552734,105.79000091552734,105.79000091552734,0
1994-05-06,103.87000274658203,103.87000274658203,103.87000274658203,103.87000274658203,0
1994-05-09,102.37000274658203,102.37000274658203,102.37000274658203,102.37000274658203,0
1994-05-10,104.54000091552734,104.54000091552734,104.54000091552734,104.54000091552734,0
1994-05-11,102.83000183105469,102.83000183105469,102.83000183105469,102.83000183105469,0
1994-05-12,103.43000030517578,103.43000030517578,103.43000030517578,103.43000030517578,0
1994-05-13,104.08000183105469,104.08000183105469,104.08000183105469,104.08000183105469,0
1994-05-16,105.12999725341797,105.12999725341797,105.12999725341797,105.12999725341797,0
1994-05-17,106.55000305175781,106.55000305175781,106.55000305175781,106.55000305175781,0
1994-05-18,108.48999786376953,108.48999786376953,108.48999786376953,108.48999786376953,0
1994-05-19,109.30000305175781,109.30000305175781,109.30000305175781,109.30000305175781,0
1994-05-20,108.61000061035156,108.61000061035156,108.61000061035156,108.61000061035156,0
1994-05-23,106.98999786376953,106.98999786376953,106.98999786376953,106.98999786376953,0
1994-05-24,106.6500015258789,106.6500015258789,106.6500015258789,106.6500015258789,0
1994-05-25,106.77999877929688,106.77999877929688,106.77999877929688,106.77999877929688,0
1994-05-26,107.16000366210938,107.16000366210938,107.16000366210938,107.16000366210938,0
1994-05-27,107.0199966430664,107.0199966430664,107.0199966430664,107.0199966430664,0
1994-05-31,106.72000122070312,106.72000122070312,106.72000122070312,106.72000122070312,0
1994-06-01,107.37000274658203,107.37000274658203,107.37000274658203,107.37000274658203,0
1994-06-02,107.30000305175781,107.30000305175781,107.30000305175781,107.30000305175781,0
1994-06-03,108.52999877929688,108.52999877929688,108.52999877929688,108.52999877929688,0
1994-06-06,109.20999908447266,109.20999908447266,109.20999908447266,109.20999908447266,0
1994-06-07,109.08999633789062,109.08999633789062,109.08999633789062,109.08999633789062,0
1994-06-08,109.08999633789062,109.08999633789062,109.08999633789062,109.08999633789062,0
1994-06-09,110.0199966430664,110.0199966430664,110.0199966430664,110.0199966430664,0
1994-06-10,110.16999816894531,110.16999816894531,110.16999816894531,110.16999816894531,0
1994-06-13,109.77999877929688,109.77999877929688,109.77999877929688,109.77999877929688,0
1994-06-14,109.97000122070312,109.97000122070312,109.97000122070312,109.97000122070312,0
1994-06-15,109.3499984741211,109.3499984741211,109.3499984741211,109.3499984741211,0
1994-06-16,110.18000030517578,110.18000030517578,110.18000030517578,110.18000030517578,0
1994-06-17,109.54000091552734,109.54000091552734,109.54000091552734,109.54000091552734,0
1994-06-20,108.77999877929688,108.77999877929688,108.77999877929688,108.77999877929688,0
1994-06-21,108.12000274658203,108.12000274658203,108.12000274658203,108.12000274658203,0
1994-06-22,108.62000274658203,108.62000274658203,108.62000274658203,108.62000274658203,0
1994-06-23,108.62000274658203,108.62000274658203,108.62000274658203,108.62000274658203,0
1994-06-24,105.80000305175781,105.80000305175781,105.80000305175781,105.80000305175781,0
1994-06-27,106.37000274658203,106.37000274658203,106.37000274658203,106.37000274658203,0
1994-06-28,106.27999877929688,106.27999877929688,106.27999877929688,106.27999877929688,0
1994-06-29,107.12999725341797,107.12999725341797,107.12999725341797,107.12999725341797,0
1994-06-30,107.54000091552734,107.54000091552734,107.54000091552734,107.54000091552734,0
1994-07-01,107.33000183105469,107.33000183105469,107.33000183105469,107.33000183105469,0
1994-07-05,106.91000366210938,106.91000366210938,106.91000366210938,106.91000366210938,0
1994-07-06,106.72000122070312,106.72000122070312,106.72000122070312,106.72000122070312,0
1994-07-07,106.91000366210938,106.91000366210938,106.91000366210938,106.91000366210938,0
1994-07-08,107.05000305175781,107.05000305175781,107.05000305175781,107.05000305175781,0
1994-07-11,106.69999694824219,106.69999694824219,106.69999694824219,106.69999694824219,0
1994-07-12,106.31999969482422,106.31999969482422,106.31999969482422,106.31999969482422,0
1994-07-13,106.27999877929688,106.27999877929688,106.27999877929688,106.27999877929688,0
1994-07-14,108.08000183105469,108.08000183105469,108.08000183105469,108.08000183105469,0
1994-07-15,107.80999755859375,107.80999755859375,107.80999755859375,107.80999755859375,0
1994-07-18,107.52999877929688,107.52999877929688,107.52999877929688,107.52999877929688,0
1994-07-19,107.44999694824219,107.44999694824219,107.44999694824219,107.44999694824219,0
1994-07-20,107.4000015258789,107.4000015258789,107.4000015258789,107.4000015258789,0
1994-07-21,107.95999908447266,107.95999908447266,107.95999908447266,107.95999908447266,0
1994-07-22,108.05000305175781,108.05000305175781,108.05000305175781,108.05000305175781,0
1994-07-25,108.38999938964844,108.38999938964844,108.38999938964844,108.38999938964844,0
1994-07-26,108.55999755859375,108.55999755859375,108.55999755859375,108.55999755859375,0
1994-07-27,108.58000183105469,108.58000183105469,108.58000183105469,108.58000183105469,0
1994-07-28,108.70999908447266,108.70999908447266,108.70999908447266,108.70999908447266,0
1994-07-29,109.16000366210938,109.16000366210938,109.16000366210938,109.16000366210938,0
1994-08-01,110.16999816894531,110.16999816894531,110.16999816894531,110.16999816894531,0
1994-08-02,110.19999694824219,110.19999694824219,110.19999694824219,110.19999694824219,0
1994-08-03,110.1500015258789,110.1500015258789,110.1500015258789,110.1500015258789,0
1994-08-04,109.9000015258789,109.9000015258789,109.9000015258789,109.9000015258789,0
1994-08-05,109.48999786376953,109.48999786376953,109.48999786376953,109.48999786376953,0
1994-08-08,109.66000366210938,109.66000366210938,109.66000366210938,109.66000366210938,0
1994-08-09,109.26000213623047,109.26000213623047,109.26000213623047,109.26000213623047,0
1994-08-10,109.5199966430664,109.5199966430664,109.5199966430664,109.5199966430664,0
1994-08-11,109.5,109.5,109.5,109.5,0
1994-08-12,110.19000244140625,110.19000244140625,110.19000244140625,110.19000244140625,0
1994-08-15,109.94999694824219,109.94999694824219,109.94999694824219,109.94999694824219,0
1994-08-16,109.55000305175781,109.55000305175781,109.55000305175781,109.55000305175781,0
1994-08-17,108.88999938964844,108.88999938964844,108.88999938964844,108.88999938964844,0
1994-08-18,107.83999633789062,107.83999633789062,107.83999633789062,107.83999633789062,0
1994-08-19,107.91999816894531,107.91999816894531,107.91999816894531,107.91999816894531,0
1994-08-22,107.02999877929688,107.02999877929688,107.02999877929688,107.02999877929688,0
1994-08-23,107.52999877929688,107.52999877929688,107.52999877929688,107.52999877929688,0
1994-08-24,108.5999984741211,108.5999984741211,108.5999984741211,108.5999984741211,0
1994-08-25,108.36000061035156,108.36000061035156,108.36000061035156,108.36000061035156,0
1994-08-26,109.12000274658203,109.12000274658203,109.12000274658203,109.12000274658203,0
1994-08-29,110.12000274658203,110.12000274658203,110.12000274658203,110.12000274658203,0
1994-08-30,109.94999694824219,109.94999694824219,109.94999694824219,109.94999694824219,0
1994-08-31,109.52999877929688,109.52999877929688,109.52999877929688,109.52999877929688,0
1994-09-01,108.7699966430664,108.7699966430664,108.7699966430664,108.7699966430664,0
1994-09-02,108.97000122070312,108.97000122070312,108.97000122070312,108.97000122070312,0
1994-09-06,109.2300033569336,109.2300033569336,109.2300033569336,109.2300033569336,0
1994-09-07,108.47000122070312,108.47000122070312,108.47000122070312,108.47000122070312,0
1994-09-08,108.38999938964844,108.38999938964844,108.38999938964844,108.38999938964844,0
1994-09-09,107.08999633789062,107.08999633789062,107.08999633789062,107.08999633789062,0
