Date,Close,High,Low,Open,Volume
1993-05-04,90.04000091552734,90.04000091552734,90.04000091552734,90.04000091552734,0
1993-05-05,89.93000030517578,89.93000030517578,89.93000030517578,89.93000030517578,0
1993-05-06,89.5,89.5,89.5,89.5,0
1993-05-07,89.23999786376953,89.23999786376953,89.23999786376953,89.23999786376953,0
1993-05-10,88.97000122070312,88.97000122070312,88.97000122070312,88.97000122070312,0
1993-05-11,89.43000030517578,89.43000030517578,89.43000030517578,89.43000030517578,0
1993-05-12,90.3499984741211,90.3499984741211,90.3499984741211,90.3499984741211,0
1993-05-13,90.33000183105469,90.33000183105469,90.33000183105469,90.33000183105469,0
1993-05-14,89.91999816894531,89.91999816894531,89.91999816894531,89.91999816894531,0
1993-05-17,89.6500015258789,89.6500015258789,89.6500015258789,89.6500015258789,0
1993-05-18,90.01000213623047,90.01000213623047,90.01000213623047,90.01000213623047,0
1993-05-19,91.1500015258789,91.1500015258789,91.1500015258789,91.1500015258789,0
1993-05-20,91.69999694824219,91.69999694824219,91.69999694824219,91.69999694824219,0
1993-05-21,91.23999786376953,91.23999786376953,91.23999786376953,91.23999786376953,0
1993-05-24,91.58000183105469,91.58000183105469,91.58000183105469,91.58000183105469,0
1993-05-25,92.3499984741211,92.3499984741211,92.3499984741211,92.3499984741211,0
1993-05-26,92.58000183105469,92.58000183105469,92.58000183105469,92.58000183105469,0
1993-05-27,93.0,93.0,93.0,93.0,0
1993-05-28,92.16999816894531,92.16999816894531,92.16999816894531,92.16999816894531,0
1993-06-01,92.5199966430664,92.5199966430664,92.5199966430664,92.5199966430664,0
1993-06-02,92.54000091552734,92.54000091552734,92.54000091552734,92.54000091552734,0
1993-06-03,92.41999816894531,92.41999816894531,92.41999816894531,92.41999816894531,0
1993-06-04,91.98999786376953,91.98999786376953,91.98999786376953,91.98999786376953,0
1993-06-07,92.06999969482422,92.06999969482422,92.06999969482422,92.06999969482422,0
1993-06-08,90.87000274658203,90.87000274658203,90.87000274658203,90.87000274658203,0
1993-06-09,90.41999816894531,90.41999816894531,90.41999816894531,90.41999816894531,0
1993-06-10,89.98999786376953,89.98999786376953,89.98999786376953,89.98999786376953,0
1993-06-11,89.5999984741211,89.5999984741211,89.5999984741211,89.5999984741211,0
1993-06-14,89.23999786376953,89.23999786376953,89.23999786376953,89.23999786376953,0
1993-06-15,88.55000305175781,88.55000305175781,88.55000305175781,88.55000305175781,0
1993-06-16,88.75,88.75,88.75,88.75,0
1993-06-17,89.58999633789062,89.58999633789062,89.58999633789062,89.58999633789062,0
1993-06-18,89.27999877929688,89.27999877929688,89.27999877929688,89.27999877929688,0
1993-06-21,89.66999816894531,89.66999816894531,89.66999816894531,89.66999816894531,0
1993-06-22,89.3499984741211,89.3499984741211,89.3499984741211,89.3499984741211,0
1993-06-23,88.72000122070312,88.72000122070312,88.72000122070312,88.72000122070312,0
1993-06-24,89.06999969482422,89.06999969482422,89.06999969482422,89.06999969482422,0
1993-06-25,89.01000213623047,89.01000213623047,89.01000213623047,89.01000213623047,0
1993-06-28,89.5999984741211,89.5999984741211,89.5999984741211,89.5999984741211,0
1993-06-29,89.08000183105469,89.08000183105469,89.08000183105469,89.08000183105469,0
1993-06-30,89.6500015258789,89.6500015258789,89.6500015258789,89.6500015258789,0
1993-07-01,90.5199966430664,90.5199966430664,90.5199966430664,90.5199966430664,0
1993-07-02,90.23999786376953,90.23999786376953,90.23999786376953,90.23999786376953,0
1993-07-06,89.27999877929688,89.27999877929688,89.27999877929688,89.27999877929688,0
1993-07-07,89.20999908447266,89.20999908447266,89.20999908447266,89.20999908447266,0
1993-07-08,89.8499984741211,89.8499984741211,89.8499984741211,89.8499984741211,0
1993-07-09,90.0199966430664,90.0199966430664,90.0199966430664,90.0199966430664,0
1993-07-12,89.9800033569336,89.9800033569336,89.9800033569336,89.9800033569336,0
1993-07-13,89.9000015258789,89.9000015258789,89.9000015258789,89.9000015258789,0
1993-07-14,90.43000030517578,90.43000030517578,90.43000030517578,90.43000030517578,0
1993-07-15,90.19999694824219,90.19999694824219,90.19999694824219,90.19999694824219,0
1993-07-16,89.98999786376953,89.98999786376953,89.98999786376953,89.98999786376953,0
1993-07-19,89.7699966430664,89.7699966430664,89.7699966430664,89.7699966430664,0
1993-07-20,89.63999938964844,89.63999938964844,89.63999938964844,89.63999938964844,0
1993-07-21,89.83999633789062,89.83999633789062,89.83999633789062,89.83999633789062,0
1993-07-22,89.38999938964844,89.38999938964844,89.38999938964844,89.38999938964844,0
1993-07-23,89.73999786376953,89.73999786376953,89.73999786376953,89.73999786376953,0
1993-07-26,90.69999694824219,90.69999694824219,90.69999694824219,90.69999694824219,0
1993-07-27,90.30000305175781,90.30000305175781,90.30000305175781,90.30000305175781,0
1993-07-28,89.76000213623047,89.76000213623047,89.76000213623047,89.76000213623047,0
1993-07-29,90.2300033569336,90.2300033569336,90.2300033569336,90.2300033569336,0
1993-07-30,89.9000015258789,89.9000015258789,89.9000015258789,89.9000015258789,0
1993-08-02,90.08000183105469,90.08000183105469,90.08000183105469,90.08000183105469,0
1993-08-03,90.18000030517578,90.18000030517578,90.18000030517578,90.18000030517578,0
1993-08-04,89.88999938964844,89.88999938964844,89.88999938964844,89.88999938964844,0
1993-08-05,89.25,89.25,89.25,89.25,0
1993-08-06,89.37000274658203,89.37000274658203,89.37000274658203,89.37000274658203,0
1993-08-09,89.73999786376953,89.73999786376953,89.73999786376953,89.73999786376953,0
1993-08-10,89.95999908447266,89.95999908447266,89.95999908447266,89.95999908447266,0
1993-08-11,90.08999633789062,90.08999633789062,90.08999633789062,90.08999633789062,0
1993-08-12,89.2699966430664,89.2699966430664,89.2699966430664,89.2699966430664,0
1993-08-13,90.25,90.25,90.25,90.25,0
1993-08-16,91.30999755859375,91.30999755859375,91.30999755859375,91.30999755859375,0
1993-08-17,91.25,91.25,91.25,91.25,0
1993-08-18,91.9000015258789,91.9000015258789,91.9000015258789,91.9000015258789,0
1993-08-19,91.51000213623047,91.51000213623047,91.51000213623047,91.51000213623047,0
1993-08-20,91.62999725341797,91.62999725341797,91.62999725341797,91.62999725341797,0
1993-08-23,91.61000061035156,91.61000061035156,91.61000061035156,91.61000061035156,0
1993-08-24,92.56999969482422,92.56999969482422,92.56999969482422,92.56999969482422,0
1993-08-25,92.70999908447266,92.70999908447266,92.70999908447266,92.70999908447266,0
1993-08-26,92.5,92.5,92.5,92.5,0
1993-08-27,91.9800033569336,91.9800033569336,91.9800033569336,91.9800033569336,0
1993-08-30,91.9800033569336,91.9800033569336,91.9800033569336,91.9800033569336,0
1993-08-31,92.01000213623047,92.01000213623047,92.01000213623047,92.01000213623047,0
1993-09-01,91.48999786376953,91.48999786376953,91.48999786376953,91.48999786376953,0
1993-09-02,90.7699966430664,90.7699966430664,90.7699966430664,90.7699966430664,0
1993-09-03,90.77999877929688,90.77999877929688,90.77999877929688,90.77999877929688,0
1993-09-07,89.37999725341797,89.37999725341797,89.37999725341797,89.37999725341797,0
1993-09-08,89.44000244140625,89.44000244140625,89.44000244140625,89.44000244140625,0
1993-09-09,89.2699966430664,89.2699966430664,89.2699966430664,89.2699966430664,0
1993-09-10,89.66999816894531,89.66999816894531,89.66999816894531,89.66999816894531,0
1993-09-13,90.01000213623047,90.01000213623047,90.01000213623047,90.01000213623047,0
1993-09-14,89.30000305175781,89.30000305175781,89.30000305175781,89.30000305175781,0
1993-09-15,90.06999969482422,90.06999969482422,90.06999969482422,90.06999969482422,0
1993-09-16,90.11000061035156,90.11000061035156,90.11000061035156,90.11000061035156,0
1993-09-17,89.86000061035156,89.86000061035156,89.86000061035156,89.86000061035156,0
1993-09-20,88.80999755859375,88.80999755859375,88.80999755859375,88.80999755859375,0
1993-09-21,87.81999969482422,87.81999969482422,87.81999969482422,87.81999969482422,0
1993-09-22,87.94999694824219,87.94999694824219,87.94999694824219,87.94999694824219,0
1993-09-23,87.97000122070312,87.97000122070312,87.97000122070312,87.97000122070312,0
1993-09-24,87.83999633789062,87.83999633789062,87.83999633789062,87.83999633789062,0
1993-09-27,88.2300033569336,88.2300033569336,88.2300033569336,88.2300033569336,0
1993-09-28,87.9800033569336,87.9800033569336,87.9800033569336,87.9800033569336,0
1993-09-29,87.69000244140625,87.69000244140625,87.69000244140625,87.69000244140625,0
1993-09-30,88.08999633789062,88.08999633789062,88.08999633789062,88.08999633789062,0
